source,target,version,fromRole,toRole
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Structurer
wallet.ui.TransactionActivity,wallet.ui.AbstractWalletActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.AbstractWalletActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListAdapter,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Service Provider
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Structurer
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Coordinator
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyAmountView,2013-01-01-bitcoin-wallet-0a1c9ccc6c7cc84149cb3e44c3d08bba04076b80,Interfacer,Interfacer
wallet.camera.CameraSupportManager,wallet.camera.CameraInterface,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Service Provider
wallet.camera.CameraSupportManager,wallet.util.PlatformSupportManager,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Service Provider
wallet.camera.DefaultCameraInterface,wallet.camera.CameraInterface,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Service Provider
wallet.camera.GingerbreadCameraInterface,wallet.camera.CameraInterface,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Service Provider
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Information Holder
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Coordinator,Coordinator
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Coordinator,Interfacer
wallet.ui.AmountCalculatorFragment,wallet.ExchangeRatesProvider,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Service Provider
wallet.ui.AmountCalculatorFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.AmountCalculatorFragment,wallet.ui.CurrencyAmountView,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.BlockExplorerActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Coordinator
wallet.ui.BlockListFragment,wallet.service.BlockchainService,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.CurrencyAmountView,wallet.ui.CurrencyCodeDrawable,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Information Holder
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Coordinator
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.ExchangeRatesFragment,wallet.util.ThrottelingWalletChangeListener,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Service Provider
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.PeerMonitorActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Coordinator
wallet.ui.PreferencesActivity,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Coordinator,Coordinator
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.RequestCoinsFragment,wallet.ui.AmountCalculatorFragment,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyAmountView,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.ScanActivity,wallet.camera.CameraManager,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.ui.ScannerView,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.SendCoinsActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.SendCoinsFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.service.BlockchainService,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Information Holder
wallet.ui.SendCoinsFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.SendCoinsFragment,wallet.ui.AmountCalculatorFragment,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.ui.CurrencyAmountView,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.ui.TransactionsListAdapter,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Structurer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.TransactionActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.TransactionFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListAdapter,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.util.ThrottelingWalletChangeListener,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Service Provider
wallet.ui.WalletActivity,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesAdapter,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.ExchangeRatesProvider,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.AbstractWalletActivity,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Coordinator
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyTextView,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Interfacer,Interfacer
wallet.util.CrashReporter,wallet.WalletApplication,2013-04-01-bitcoin-wallet-daee57a5b79b37aee8d6e00fb752fae0e0d21276,Service Provider,Interfacer
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Coordinator
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Interfacer
wallet.ui.BlockListFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.BlockListFragment,wallet.service.BlockchainService,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.BlockListFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.CurrencyCalculatorLink,wallet.ExchangeRatesProvider,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Information Holder,Service Provider
wallet.ui.CurrencyCalculatorLink,wallet.ui.CurrencyAmountView,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Information Holder,Interfacer
wallet.ui.CurrencyCalculatorLink,wallet.util.WalletUtils,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Information Holder,Service Provider
wallet.ui.ExchangeRatesActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Service Provider,Coordinator
wallet.ui.ExchangeRatesFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.ExchangeRatesFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.ImportKeysActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.NetworkMonitorActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Coordinator
wallet.ui.NetworkMonitorActivity,wallet.ui.BlockListFragment,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Interfacer
wallet.ui.NetworkMonitorActivity,wallet.ui.PeerListFragment,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Coordinator,Interfacer
wallet.ui.PeerListFragment,wallet.service.BlockchainService,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.PeerListFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.PreferencesActivity,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.RequestCoinsActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Service Provider,Coordinator
wallet.ui.RequestCoinsFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.RequestCoinsFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.RequestCoinsFragment,wallet.ui.CurrencyCalculatorLink,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.camera.CameraManager,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.ScanActivity,wallet.ui.ScannerView,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.SendCoinsActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.SendCoinsFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.service.BlockchainService,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.SendCoinsFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.SendCoinsFragment,wallet.ui.AddressAndLabel,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.SendCoinsFragment,wallet.ui.CurrencyAmountView,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.SendCoinsFragment,wallet.ui.CurrencyCalculatorLink,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Information Holder
wallet.ui.SendCoinsFragment,wallet.ui.TransactionsListAdapter,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Structurer
wallet.ui.SendingAddressesFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.TransactionActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.TransactionFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.TransactionsListFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.TransactionsListFragment,wallet.ui.TransactionsListAdapter,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Structurer
wallet.ui.TransactionsListFragment,wallet.util.ThrottelingWalletChangeListener,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Service Provider
wallet.ui.WalletActionsFragment,wallet.ui.WalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.WalletActivity,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.WalletAddressFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.WalletAddressesFragment,wallet.ui.AddressBookActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.WalletAddressesFragment,wallet.ui.WalletAddressesAdapter,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Structurer
wallet.ui.WalletBalanceFragment,wallet.ExchangeRatesProvider,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Service Provider
wallet.ui.WalletBalanceFragment,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.WalletBalanceFragment,wallet.ui.AbstractWalletActivity,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Coordinator
wallet.ui.WalletBalanceFragment,wallet.ui.CurrencyTextView,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Interfacer,Interfacer
wallet.ui.WalletBalanceLoader,wallet.util.ThrottelingWalletChangeListener,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Service Provider,Service Provider
wallet.util.CrashReporter,wallet.WalletApplication,2013-07-01-bitcoin-wallet-92d0e1cb058628a0c505b0425e15aadf07fc23ea,Service Provider,Interfacer
wallet.offline.AcceptBluetoothService,wallet.WalletApplication,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Interfacer,Interfacer
wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothThread,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Interfacer,Service Provider
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Interfacer,Information Holder
wallet.ui.AbstractBindServiceActivity,wallet.service.BlockchainService,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Coordinator,Information Holder
wallet.ui.AbstractBindServiceActivity,wallet.ui.AbstractWalletActivity,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Coordinator,Coordinator
wallet.ui.AbstractOnDemandServiceActivity,wallet.ui.AbstractWalletActivity,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Service Provider,Coordinator
wallet.ui.AbstractWalletActivity,wallet.WalletApplication,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.AbstractWalletActivity,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Coordinator,Coordinator
wallet.ui.AddressBookActivity,wallet.ui.SendingAddressesFragment,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Coordinator,Interfacer
wallet.ui.AddressBookActivity,wallet.ui.WalletAddressesFragment,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Coordinator,Interfacer
wallet.ui.BlockListFragment,wallet.WalletApplication,2013-10-20-bitcoin-wallet-c8f54d077c9c921e8ed6bce9d8157e1b04b454c4,Interfacer,Interfacer
